,Actual,Prediction,Error
2020-08-21,126.83499908447266,119.30209,7.532905578613281
2020-08-24,127.20249938964844,121.40181,5.800689697265625
2020-08-25,127.5,122.94919,4.550811767578125
2020-08-26,127.7300033569336,124.0784,3.6516036987304688
2020-08-27,126.28250122070312,124.88401,1.3984909057617188
2020-08-28,131.4774932861328,124.92608,6.551414489746094
2020-08-31,133.7449951171875,126.614296,7.130699157714844
2020-09-01,138.2100067138672,128.49884,9.711166381835938
2020-09-02,143.46499633789062,131.21776,12.247238159179688
2020-09-03,130.15499877929688,134.75099,4.5959930419921875
2020-09-04,126.2249984741211,132.81406,6.589057922363281
2020-09-08,119.12999725341797,130.11612,10.986122131347656
2020-09-09,127.1500015258789,125.93605,1.2139511108398438
2020-09-10,123.11750030517578,125.68287,2.56536865234375
2020-09-11,121.6449966430664,124.28959,2.64459228515625
2020-09-14,128.72250366210938,122.88553,5.83697509765625
2020-09-15,129.91000366210938,124.25364,5.656364440917969
2020-09-16,125.1449966430664,125.623924,0.4789276123046875
2020-09-17,124.63500213623047,125.02315,0.38814544677734375
2020-09-18,121.89250183105469,124.42287,2.530364990234375
2020-09-21,125.17250061035156,123.115555,2.05694580078125
2020-09-22,126.37750244140625,123.2816,3.0959014892578125
2020-09-23,121.23750305175781,123.81215,2.57464599609375
2020-09-24,123.4800033569336,122.52052,0.9594802856445312
2020-09-25,128.7375030517578,122.34582,6.391685485839844
2020-09-28,130.35000610351562,123.95835,6.391654968261719
